benchmark	pregrouper	scope	representation	aggregation	model_s	model_t	metric	statistic	missingness_policy	expected_observations	n_observations	n_prompts	observation_coverage	f_point	f_lo	f_hi
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	130742	128358	4897	0.9817656147221245	0.03597622255201452	0.03304907208766054	0.039191225468600495
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130742	4934	1.0	0.33764196350121384	0.327762533221206	0.34724233537070703
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130742	4934	1.0	0.4384638621739247	0.427183791148094	0.4498027121319237
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130742	4934	1.0	0.4060097992914103	0.3939451651315332	0.4191742336147989
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130273	4926	0.9964127824264583	0.37310245950055143	0.36255671862459987	0.38418561439611826
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	129763	4917	0.9925119701396644	0.37680217650600323	0.36537159712143424	0.3891507520681804
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	110004	4321	0.8413822643068027	0.3103672708361367	0.29741987795673946	0.32370806068694996
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	130742	72614	3191	0.5553991831240153	0.2550279379256141	0.2416847926002082	0.2696564668928742
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	130742	23340	1021	0.1785195270073886	0.17042776706969018	0.15050958158989047	0.19100757371865063
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	130742	128358	4897	0.9817656147221245	0.27371985662359827	0.2590089677250546	0.28918195501456684
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130742	4934	1.0	0.45125627650777234	0.43921383101480876	0.46337837221036077
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130742	4934	1.0	0.42227899301851235	0.4105611003856217	0.43433429441366994
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130273	4926	0.9964127824264583	0.5282537059297208	0.5177674464366463	0.539066454994154
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	129763	4917	0.9925119701396644	0.4442125545973073	0.43293977418259705	0.45504777118086837
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	110004	4321	0.8413822643068027	0.3296650039798679	0.3191019866215844	0.34173750951034276
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	130742	72614	3191	0.5553991831240153	0.301218278608665	0.288448155620251	0.3133124440686288
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	130742	23340	1021	0.1785195270073886	0.16714280753029354	0.14872679034958608	0.18540403631130262
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	130742	128358	4897	0.9817656147221245	0.32456022199825396	0.3091985289870417	0.3388406926279991
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130742	4934	1.0	0.6290314411613759	0.6172338446575265	0.6397867941047647
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130273	4926	0.9964127824264583	0.5782376231221451	0.5675909467449354	0.587504223398571
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	129763	4917	0.9925119701396644	0.577284359304757	0.5652931090433233	0.5889319721169678
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	110004	4321	0.8413822643068027	0.47917015997270657	0.46541825527060243	0.493491090397955
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	130742	72614	3191	0.5553991831240153	0.4084316728474044	0.3947687370798321	0.422671126206655
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	130742	23340	1021	0.1785195270073886	0.29546772885708694	0.27116242584954603	0.31881812955782
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	130742	128358	4897	0.9817656147221245	0.4106761718337941	0.38969465457196834	0.4310037002371574
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130273	4926	0.9964127824264583	0.6261517377956584	0.6167226280708914	0.6350830151016607
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	129763	4917	0.9925119701396644	0.6263020538895407	0.6154095337965404	0.6363486857048782
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	110004	4321	0.8413822643068027	0.5450295859360261	0.5324210706591974	0.5582057316101721
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	130742	72614	3191	0.5553991831240153	0.4453177472626674	0.4311099607717292	0.4592878298340103
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	130742	23340	1021	0.1785195270073886	0.36013150458470616	0.3380145451132173	0.38342913602030704
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	130742	128358	4897	0.9817656147221245	0.43762047545674937	0.41734756289254565	0.457931341371946
race	sentence	user	anchor_a	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	129482	4911	0.9903626990561564	0.8306778521425522	0.8262998768161752	0.8351582088651022
race	sentence	user	anchor_a	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	109723	4316	0.8392329932232947	0.5513833482525777	0.5404580735670974	0.5621928278324668
race	sentence	user	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	130742	72314	3185	0.5531045876611953	0.49363980450788864	0.4810633735139512	0.5065650739131409
race	sentence	user	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	130742	23307	1020	0.17826712150647842	0.3445582708525615	0.32579939938479596	0.3682607184699853
race	sentence	user	anchor_a	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	130742	127914	4889	0.978369613437151	0.4650349114653597	0.4447309359985073	0.48458653970519794
race	sentence	user	anchor_a	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	109334	4309	0.8362576677731716	0.563441266931135	0.5508182705499524	0.5756159473433387
race	sentence	user	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	130742	72107	3183	0.5515213167918496	0.4998279356894737	0.4866790975550523	0.5134923100142367
race	sentence	user	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	130742	23287	1021	0.17811414847562373	0.34489310236148646	0.31897146906766544	0.3679108181506338
race	sentence	user	anchor_a	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	130742	127416	4880	0.97456058496887	0.43205704394952116	0.4101689607623464	0.4519505994768932
race	sentence	user	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	130742	62370	2822	0.4770463967202582	0.40248412287437796	0.3854252041689689	0.41871614019709325
race	sentence	user	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	130742	21855	973	0.16716127946643006	0.2786873428507034	0.25408956439494385	0.3025577840568978
race	sentence	user	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	130742	107964	4288	0.8257790151596274	0.36740209202160706	0.3463380005725752	0.3884116505081076
race	sentence	user	anchor_a	row_pooled	gpt-4o	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	130742	19488	871	0.149056921264781	0.38032219073353135	0.35458530725709636	0.4068925463672239
race	sentence	user	anchor_a	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	130742	70921	3161	0.5424500160621682	0.30531069382091514	0.2819623958762491	0.32914444257483444
race	sentence	user	anchor_a	row_pooled	gpt-4-1	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	130742	22507	1005	0.172148200272292	0.14213971979863563	0.11920993366500578	0.1663813894397037
